"","지역","대여건수","지하철","평균기온","평균습도","평균풍속","강수량","이산화질소농도","일산화탄소농도","아황산가스농도","미세먼지량","초미세먼지량","버스","계절","WeekDay","강수량수준"
"787","군집 5",300,425054,13.5,87.30000305,1.100000024,26.5,0.032,0.4,0.006,15,13,477795,"봄",0,"20mm초과"
"788","군집 5",169,583512,13.39999962,93.40000153,1.899999976,32,0.028,0.4,0.003,21,13,500833,"봄",0,"20mm초과"
"789","군집 6",776,750774,12.69999981,95.09999847,1.399999976,23.5,0.028,0.3,0.002,23,17,414002,"봄",0,"20mm초과"
"790","군집 5",331,167667,12.60000038,90.69999695,1.899999976,25.5,0.027,0.4,0.003,19,15,571223,"봄",0,"20mm초과"
"791","군집 3",285,675523,13.60000038,90,2.200000048,31,0.025,0.3,0.002,23,15,651206,"봄",0,"20mm초과"
"792","군집 4",515,426240,13.10000038,91,1.899999976,28,0.029,0.5,0.005,25,18,243055,"봄",0,"20mm초과"
"793","군집 5",223,434006,13.39999962,91.40000153,1.399999976,27,0.031,0.7,0.004,20,13,571082,"봄",0,"20mm초과"
"794","군집 3",338,653094,13.69999981,90.69999695,1.399999976,35,0.032,0.6,0.004,26,17,512205,"봄",0,"20mm초과"
"795","군집 2",121,177350,13,88.5,1.700000048,30.5,0.031,0.4,0.003,22,16,351456,"봄",0,"20mm초과"
"796","군집 2",162,336618,13.5,82.80000305,1.700000048,28.5,0.032,0.4,0.002,26,19,340199,"봄",0,"20mm초과"
"797","군집 5",242,416579,12.60000038,87.80000305,1.899999976,20.5,0.025,0.3,0.003,22,17,432070,"봄",0,"20mm초과"
"798","군집 7",294,1009108,12.39999962,91.80000305,1.799999952,33,0.029,0.4,0.002,20,12,311539,"봄",0,"20mm초과"
"799","군집 2",168,243150,13.39999962,89.69999695,2.400000095,27,0.03,0.5,0.006,16,13,318414,"봄",0,"20mm초과"
"800","군집 1",678,1607678,7,52.40000153,1.700000048,0,0.033,0.3,0.005,9,5,758949,"봄",0,"1mm미만"
"801","군집 2",386,348917,7.400000095,44.20000076,3.900000095,0,0.01,0.3,0.003,14,7,256442,"봄",0,"1mm미만"
"802","군집 2",231,149245,7.300000191,52,2.700000048,0,0.016,0.3,0.002,10,4,446057,"봄",0,"1mm미만"
"803","군집 4",1138,534348,7.300000191,52.40000153,3.599999905,0,0.014,0.3,0.004,13,6,251047,"봄",0,"1mm미만"
"804","군집 5",507,653750,7.599999905,50,4.099999905,0,0.015,0.2,0.003,16,9,506165,"봄",0,"1mm미만"
"805","군집 2",210,214406,8,44.79999924,3.599999905,0,0.017,0.3,0.003,15,7,344826,"봄",0,"1mm미만"
"806","군집 5",546,524506,6.099999905,49.40000153,1.899999976,0,0.014,0.3,0.004,15,6,412707,"봄",0,"1mm미만"
"807","군집 2",120,235947,7,51.70000076,1.700000048,0,0.012,0.3,0.005,13,6,312663,"봄",0,"1mm미만"
"808","군집 5",707,471728,7.099999905,48.90000153,3.799999952,0,0.018,0.3,0.005,10,6,503819,"봄",0,"1mm미만"
"809","군집 5",477,632735,7.699999809,54.29999924,3.400000095,0,0.019,0.3,0.002,16,7,528211,"봄",0,"1mm미만"
"810","군집 6",2140,859102,7.800000191,53.79999924,1.899999976,0,0.012,0.2,0.002,16,9,445222,"봄",0,"1mm미만"
"811","군집 5",916,175296,6.800000191,51.59999847,4.300000191,0,0.013,0.3,0.003,10,6,601392,"봄",0,"1mm미만"
"812","군집 3",834,769233,7.900000095,51.90000153,2.5,0,0.022,0.3,0.003,15,5,719829,"봄",0,"1mm미만"
"813","군집 4",1192,448729,7.5,52.20000076,3.5,0,0.013,0.4,0.004,17,8,253727,"봄",0,"1mm미만"
"814","군집 5",542,455447,7.199999809,51.59999847,1.799999952,0,0.021,0.7,0.003,16,8,598943,"봄",0,"1mm미만"
"815","군집 3",978,716512,7.400000095,52.09999847,2.200000048,0,0.012,0.4,0.004,14,6,543793,"봄",0,"1mm미만"
"816","군집 2",399,189402,7.699999809,51.20000076,2.900000095,0,0.021,0.4,0.002,12,6,375298,"봄",0,"1mm미만"
"817","군집 2",387,388315,7.900000095,44.79999924,2.700000048,0,0.012,0.3,0.002,14,6,365118,"봄",0,"1mm미만"
"818","군집 5",526,441714,7.199999809,51.79999924,2.599999905,0,0.016,0.1,0.002,14,6,458266,"봄",0,"1mm미만"
"819","군집 7",754,1110271,6.599999905,51.20000076,2.5,0,0.02,0.4,0.002,13,7,352090,"봄",0,"1mm미만"
"820","군집 2",378,259059,6.800000191,53.20000076,3.099999905,0,0.014,0.4,0.005,10,5,333300,"봄",0,"1mm미만"
"821","군집 1",753,1076391,7,51.20000076,1.100000024,0,0.043,0.4,0.005,28,19,497612,"봄",1,"1mm미만"
"822","군집 2",541,262035,7.699999809,42,1.700000048,0,0.032,0.5,0.003,33,20,192764,"봄",1,"1mm미만"
"823","군집 2",272,116655,7.300000191,50.20000076,1,0,0.025,0.4,0.003,26,14,380360,"봄",1,"1mm미만"
"824","군집 4",1308,484787,7.400000095,51.09999847,1.799999952,0,0.03,0.5,0.005,31,17,201618,"봄",1,"1mm미만"
"825","군집 5",604,505772,7.599999905,46.79999924,2.200000048,0,0.031,0.3,0.004,37,22,374968,"봄",1,"1mm미만"
"826","군집 2",173,104333,7.900000095,41.59999847,1.600000024,0,0.036,0.5,0.004,33,19,257102,"봄",1,"1mm미만"
"827","군집 5",608,399005,6.199999809,47.59999847,0.899999976,0,0.028,0.5,0.005,30,16,307221,"봄",1,"1mm미만"
"828","군집 2",185,189983,6.5,52,0.800000012,0,0.024,0.4,0.005,29,17,243114,"봄",1,"1mm미만"
"829","군집 5",663,412952,7.300000191,47.09999847,1.600000024,0,0.033,0.4,0.005,27,18,389578,"봄",1,"1mm미만"
"830","군집 5",606,512318,7.599999905,52.79999924,2.099999905,0,0.035,0.4,0.003,32,17,388822,"봄",1,"1mm미만"
"831","군집 6",2303,768257,7.300000191,53.20000076,1.600000024,0,0.028,0.4,0.002,35,23,333558,"봄",1,"1mm미만"
"832","군집 5",915,112651,6.599999905,50.29999924,2.200000048,0,0.031,0.4,0.004,32,20,439151,"봄",1,"1mm미만"
"833","군집 3",940,591589,7.800000191,48.79999924,1.5,0,0.03,0.4,0.003,35,20,492034,"봄",1,"1mm미만"
"834","군집 4",1312,318191,7.199999809,51.20000076,1.5,0,0.03,0.5,0.005,34,22,186988,"봄",1,"1mm미만"
"835","군집 5",583,340244,7,50.40000153,1.399999976,0,0.032,0.7,0.004,30,17,451969,"봄",1,"1mm미만"
"836","군집 3",1298,574806,7.5,49.79999924,0.899999976,0,0.03,0.6,0.004,33,17,408902,"봄",1,"1mm미만"
"837","군집 2",372,136413,7.5,49.90000153,1.799999952,0,0.038,0.4,0.003,30,20,278318,"봄",1,"1mm미만"
"838","군집 2",521,360344,7.800000191,43.70000076,1.700000048,0,0.032,0.4,0.003,36,24,285555,"봄",1,"1mm미만"
"839","군집 5",644,335480,6.699999809,49.79999924,2,0,0.026,0.2,0.003,32,20,351347,"봄",1,"1mm미만"
"840","군집 7",596,836960,6.599999905,51,1.399999976,0,0.031,0.4,0.003,27,18,276205,"봄",1,"1mm미만"
"841","군집 2",403,205328,7.099999905,50.70000076,1.5,0,0.026,0.5,0.006,25,15,252070,"봄",1,"1mm미만"
"842","군집 1",436,647196,9.100000381,55.09999847,0.800000012,1,0.064,0.6,0.007,61,49,341234,"봄",1,"20mm미만"
"843","군집 2",347,189523,9.600000381,48,1.200000048,0.5,0.046,0.7,0.004,58,42,149178,"봄",1,"1mm미만"
"844","군집 2",137,89471,9,56.20000076,0.899999976,0.5,0.04,0.6,0.004,59,38,281898,"봄",1,"1mm미만"
"845","군집 4",858,370205,9.5,54.70000076,1.100000024,0.5,0.051,0.7,0.007,62,40,139632,"봄",1,"1mm미만"
"846","군집 5",315,372454,8.5,58.20000076,1.299999952,1,0.049,0.4,0.006,71,49,280719,"봄",1,"20mm미만"
"847","군집 2",98,74826,9,50.90000153,1.299999952,1,0.051,0.7,0.006,70,51,193012,"봄",1,"20mm미만"
"848","군집 5",402,294883,7.800000191,55.90000153,0.800000012,0.5,0.039,0.6,0.005,58,40,234279,"봄",1,"1mm미만"
"849","군집 2",100,145110,8.300000191,58.90000153,0.699999988,1,0.037,0.7,0.006,58,34,184547,"봄",1,"20mm미만"
"850","군집 5",461,300597,9.199999809,54,0.899999976,0,0.051,0.6,0.006,57,47,279448,"봄",1,"1mm미만"
"851","군집 5",313,355141,9,60.90000153,1.200000048,0.5,0.057,0.7,0.005,69,52,296730,"봄",1,"1mm미만"
"852","군집 6",1264,509979,8.100000381,62.5,1.100000024,0.5,0.037,0.5,0.003,71,56,239973,"봄",1,"1mm미만"
"853","군집 5",481,76583,8,58.29999924,1,0.5,0.04,0.6,0.005,61,48,322110,"봄",1,"1mm미만"
"854","군집 3",506,418286,9.399999619,55.40000153,1,1,0.048,0.6,0.004,73,43,350701,"봄",1,"20mm미만"
"855","군집 4",784,220533,9.300000191,55.20000076,1.200000048,0.5,0.045,0.7,0.005,55,44,128316,"봄",1,"1mm미만"
"856","군집 5",397,244173,9,55.90000153,1,0.5,0.042,0.9,0.005,53,38,333028,"봄",1,"1mm미만"
"857","군집 3",801,465025,9.600000381,53.90000153,0.899999976,0.5,0.05,0.9,0.005,54,37,285758,"봄",1,"1mm미만"
"858","군집 2",258,95243,8.5,59,1.200000048,1,0.048,0.6,0.004,62,53,204941,"봄",1,"20mm미만"
"859","군집 2",313,265107,9.399999619,48.40000153,1.100000024,0.5,0.049,0.6,0.004,67,59,219300,"봄",1,"1mm미만"
"860","군집 5",384,237276,7.800000191,58.29999924,1.200000048,0.5,0.035,0.4,0.004,58,44,260978,"봄",1,"1mm미만"
"861","군집 7",322,572250,8.199999809,55.59999847,1.200000048,0.5,0.042,0.6,0.004,54,41,174910,"봄",1,"1mm미만"
"862","군집 2",282,151115,9,55.59999847,1.299999952,0,0.04,0.7,0.006,55,40,188464,"봄",1,"1mm미만"
"863","군집 1",387,1434523,8.199999809,69.19999695,1.700000048,2,0.028,0.4,0.005,25,21,698140,"봄",0,"20mm미만"
"864","군집 2",183,325264,8.800000191,60.79999924,4.099999905,2,0.015,0.4,0.003,20,15,241033,"봄",0,"20mm미만"
"865","군집 2",119,140969,8.5,69.30000305,2.799999952,2,0.021,0.4,0.002,29,19,421034,"봄",0,"20mm미만"
"866","군집 4",627,474213,8.699999809,68.5,3.299999952,1.5,0.022,0.4,0.004,29,19,237916,"봄",0,"20mm미만"
"867","군집 5",291,615323,8.5,68.69999695,4.699999809,1.5,0.033,0.3,0.003,28,18,487399,"봄",0,"20mm미만"
"868","군집 2",138,210794,8.899999619,63.29999924,3.900000095,2,0.024,0.4,0.003,33,23,329943,"봄",0,"20mm미만"
"869","군집 5",259,500279,7.199999809,69.90000153,1.899999976,2,0.022,0.4,0.004,35,24,398274,"봄",0,"20mm미만"
"870","군집 2",84,221039,8.199999809,70.59999847,1.5,1.5,0.019,0.5,0.004,27,17,302155,"봄",0,"20mm미만"
"871","군집 5",424,432810,8.5,66.5,4.199999809,1.5,0.029,0.5,0.005,30,25,481145,"봄",0,"20mm미만"
"872","군집 5",248,579224,8.800000191,71.90000153,3.599999905,1.5,0.028,0.4,0.003,31,21,504436,"봄",0,"20mm미만"
"873","군집 6",1266,735254,8.600000381,73.19999695,1.600000024,2.5,0.02,0.3,0.002,37,27,413165,"봄",0,"20mm미만"
"874","군집 5",566,168591,8.300000191,67.40000153,4.5,2,0.015,0.4,0.003,24,20,576469,"봄",0,"20mm미만"
"875","군집 3",433,669736,9.100000381,68.59999847,2.400000095,2,0.023,0.4,0.003,34,21,654964,"봄",0,"20mm미만"
"876","군집 4",676,423565,8.300000191,70.5,3.900000095,1.5,0.02,0.5,0.005,23,19,242051,"봄",0,"20mm미만"
"877","군집 5",302,433015,8.300000191,70.90000153,1.299999952,2,0.027,0.8,0.004,29,21,568964,"봄",0,"20mm미만"
"878","군집 3",466,647610,8.699999809,70.5,2.099999905,3,0.02,0.6,0.003,22,13,507336,"봄",0,"20mm미만"
"879","군집 2",199,179150,8.800000191,67.80000305,2.799999952,1,0.032,0.5,0.003,33,28,352298,"봄",0,"20mm미만"
"880","군집 2",174,325763,9,59.40000153,3,1.5,0.022,0.4,0.002,34,28,342872,"봄",0,"20mm미만"
"881","군집 5",344,418588,8.199999809,68.09999847,2,1.5,0.019,0.2,0.003,31,26,436767,"봄",0,"20mm미만"
"882","군집 7",487,1006483,7.699999809,69.80000305,2.700000048,1.5,0.03,0.5,0.002,31,23,317321,"봄",0,"20mm미만"
"883","군집 2",195,244295,8.300000191,70.09999847,3,1,0.021,0.5,0.006,29,22,319823,"봄",0,"20mm미만"
"884","군집 1",554,1483030,5.199999809,44.79999924,2.299999952,0,0.017,0.3,0.004,15,7,727453,"봄",0,"1mm미만"
"885","군집 2",300,340815,5.800000191,35.70000076,4.699999809,0,0.009,0.3,0.003,23,9,247429,"봄",0,"1mm미만"
"886","군집 2",177,144919,5.300000191,45.29999924,3.599999905,0,0.014,0.3,0.002,19,6,436830,"봄",0,"1mm미만"
"887","군집 4",799,486905,5.599999905,44.90000153,4.400000095,0,0.011,0.4,0.004,20,8,243538,"봄",0,"1mm미만"
"888","군집 5",373,634496,5.400000095,41.79999924,5.900000095,0,0.013,0.2,0.003,23,11,501295,"봄",0,"1mm미만"
"889","군집 2",164,212660,6,36.29999924,4.199999809,0,0.013,0.3,0.002,20,9,338080,"봄",0,"1mm미만"
"890","군집 5",405,516116,3.900000095,42.70000076,2.900000095,0,0.009,0.3,0.004,20,8,411466,"봄",0,"1mm미만"
"891","군집 2",112,230151,5.099999905,44.5,2.700000048,0,0.008,0.3,0.004,20,7,309593,"봄",0,"1mm미만"
"892","군집 5",547,452399,5.400000095,42.5,4.800000191,0,0.015,0.3,0.004,17,8,502259,"봄",0,"1mm미만"
"893","군집 5",279,600038,5.699999809,46.90000153,5.300000191,0,0.014,0.3,0.002,21,7,521810,"봄",0,"1mm미만"
"894","군집 6",1501,769220,5.599999905,46.09999847,2.599999905,0,0.01,0.2,0.001,23,9,430728,"봄",0,"1mm미만"
"895","군집 5",647,174625,4.699999809,43.5,6.099999905,0,0.008,0.3,0.003,17,7,598437,"봄",0,"1mm미만"
"896","군집 3",587,688449,6.199999809,42.90000153,3.200000048,0,0.011,0.3,0.002,24,10,677215,"봄",0,"1mm미만"
"897","군집 4",893,437900,5.400000095,44.59999847,5.099999905,0,0.011,0.4,0.004,26,11,248992,"봄",0,"1mm미만"
"898","군집 5",404,447485,5.199999809,45,2,0,0.02,0.6,0.003,24,9,596649,"봄",0,"1mm미만"
"899","군집 3",677,671536,5.699999809,42.59999847,3,0,0.009,0.5,0.003,23,9,521151,"봄",0,"1mm미만"
"900","군집 2",249,182972,5.599999905,43.59999847,4.099999905,0,0.018,0.3,0.002,17,7,364830,"봄",0,"1mm미만"
"901","군집 2",246,336873,5.800000191,35.70000076,3.700000048,0,0.008,0.3,0.002,19,8,355984,"봄",0,"1mm미만"
"902","군집 5",418,433143,5,43.29999924,3.400000095,0,0.009,0.1,0.002,17,7,452477,"봄",0,"1mm미만"
"903","군집 7",607,1050418,4.599999905,44.29999924,3.599999905,0,0.017,0.4,0.002,17,8,333054,"봄",0,"1mm미만"
"904","군집 2",269,250770,5.099999905,46.20000076,3.799999952,0,0.011,0.4,0.005,15,5,327218,"봄",0,"1mm미만"
"905","군집 1",925,1434290,8.300000191,59.09999847,0.800000012,0,0.042,0.5,0.005,35,26,706778,"봄",0,"1mm미만"
"906","군집 2",506,329267,8.5,48.79999924,1.299999952,0,0.035,0.5,0.004,33,20,242923,"봄",0,"1mm미만"
"907","군집 2",368,142533,7.900000095,61.90000153,0.899999976,0,0.031,0.5,0.002,32,18,424615,"봄",0,"1mm미만"
"908","군집 4",1507,487487,8.300000191,61.20000076,1.200000048,0,0.034,0.4,0.001,35,20,238316,"봄",0,"1mm미만"
"909","군집 5",642,624232,8.800000191,56.90000153,1.600000024,0,0.037,0.4,0.004,37,22,488038,"봄",0,"1mm미만"
"910","군집 2",314,211766,9.300000191,50.5,1.100000024,0,0.039,0.5,0.003,41,26,330756,"봄",0,"1mm미만"
"911","군집 5",840,505216,6.900000095,62.40000153,0.600000024,0,0.034,0.5,0.004,35,20,397893,"봄",0,"1mm미만"
"912","군집 5",899,444548,8.199999809,57.90000153,1.100000024,0,0.054,0.5,0.005,35,27,488555,"봄",0,"1mm미만"
"913","군집 5",564,595990,8.800000191,62.59999847,1.5,0,0.041,0.5,0.003,37,23,512521,"봄",0,"1mm미만"
"914","군집 6",2528,738773,8,65.69999695,1,0,0.038,0.5,0.003,53,35,415957,"봄",0,"1mm미만"
"915","군집 5",1116,171702,7.800000191,61,1.700000048,0,0.039,0.8,0.003,44,29,583112,"봄",0,"1mm미만"
"916","군집 3",1029,661167,9,59.40000153,1.100000024,0,0.039,0.5,0.003,42,22,657863,"봄",0,"1mm미만"
"917","군집 4",1508,429402,8.300000191,62.29999924,1.399999976,0,0.034,0.6,0.005,32,20,242823,"봄",0,"1mm미만"
"918","군집 5",635,433952,8,61.09999847,1.100000024,0,0.036,0.9,0.004,34,21,571478,"봄",0,"1mm미만"
"919","군집 3",1234,689818,8.199999809,60.70000076,0.600000024,0,0.031,0.5,0.004,31,18,517538,"봄",0,"1mm미만"
"920","군집 2",474,180278,8.5,59.29999924,1.100000024,0,0.048,0.5,0.003,39,28,355585,"봄",0,"1mm미만"
"921","군집 2",543,333718,9.100000381,45.40000153,1.100000024,0,0.04,0.5,0.002,37,28,354540,"봄",0,"1mm미만"
"922","군집 5",757,425922,7.5,59.90000153,1.299999952,0,0.033,0.2,0.003,42,27,442695,"봄",0,"1mm미만"
"923","군집 7",960,1017070,7.5,60.70000076,0.899999976,0,0.043,0.6,0.002,35,23,334279,"봄",0,"1mm미만"
"924","군집 2",581,249554,7.900000095,61,1.399999976,0,0.029,0.5,0.005,35,19,320350,"봄",0,"1mm미만"
"925","군집 1",811,1480689,15.39999962,53.79999924,1.799999952,3.5,0.031,0.4,0.005,38,19,724450,"봄",0,"20mm미만"
"926","군집 2",475,341173,15.89999962,42.90000153,2.599999905,3.5,0.031,0.4,0.004,56,19,248105,"봄",0,"20mm미만"
"927","군집 2",306,146590,15.60000038,53.29999924,2.700000048,7,0.025,0.4,0.003,39,16,436177,"봄",0,"20mm미만"
"928","군집 4",1310,495447,15.69999981,53.90000153,2.700000048,5.5,0.027,0.2,0.001,45,18,241757,"봄",0,"20mm미만"
"929","군집 5",597,634493,15.80000019,52.79999924,4.599999905,2,0.03,0.3,0.004,50,20,499725,"봄",0,"20mm미만"
"930","군집 2",264,214578,16.29999924,45.09999847,3.700000048,2,0.032,0.4,0.003,44,19,339165,"봄",0,"20mm미만"
"931","군집 5",636,516901,14.69999981,54.29999924,2,7,0.031,0.6,0.005,42,19,410268,"봄",0,"20mm미만"
"932","군집 5",782,453951,15.60000038,50.70000076,2,2.5,0.045,0.5,0.006,41,20,500771,"봄",0,"20mm미만"
"933","군집 5",475,612764,16.20000076,55.09999847,4.5,2.5,0.032,0.5,0.003,42,18,521325,"봄",0,"20mm미만"
"934","군집 6",2168,767630,16.20000076,53.5,3.200000048,4,0.028,0.3,0.003,54,22,431046,"봄",0,"20mm미만"
"935","군집 5",984,178291,16.20000076,48,6,5.5,0.018,0.6,0.004,46,20,599378,"봄",0,"20mm미만"
"936","군집 3",892,688418,16,51.59999847,3.799999952,3,0.028,0.4,0.003,58,22,680275,"봄",0,"20mm미만"
"937","군집 4",1275,443156,15.39999962,53.59999847,4.300000191,3.5,0.031,0.6,0.005,50,21,250604,"봄",0,"20mm미만"
"938","군집 5",586,449593,15.60000038,52.5,3,6,0.033,0.7,0.004,49,19,591520,"봄",0,"20mm미만"
"939","군집 3",1003,711163,15.39999962,54.20000076,3.099999905,4,0.024,0.6,0.005,58,20,527474,"봄",0,"20mm미만"
"940","군집 2",387,184864,16,52.70000076,3.299999952,3,0.037,0.5,0.003,38,19,362105,"봄",0,"20mm미만"
"941","군집 2",417,342818,16.5,37.90000153,3.400000095,5,0.033,0.4,0.003,44,21,362160,"봄",0,"20mm미만"
"942","군집 5",689,434643,16.10000038,47.90000153,4.199999809,4.5,0.018,0.1,0.003,51,19,450224,"봄",0,"20mm미만"
"943","군집 7",878,1046563,14.80000019,52.59999847,3.5,6.5,0.041,0.6,0.003,38,19,343842,"봄",0,"20mm미만"
"944","군집 2",464,254856,15.5,53.40000153,4.300000191,7,0.028,0.5,0.006,38,19,325243,"봄",0,"20mm미만"
"945","군집 1",995,1490261,13.19999981,54.40000153,1.799999952,0,0.025,0.4,0.005,56,22,728324,"봄",0,"1mm미만"
"946","군집 2",549,340840,13.80000019,42.79999924,3.599999905,0,0.026,0.5,0.004,80,31,251139,"봄",0,"1mm미만"
"947","군집 2",380,145887,13.60000038,54.29999924,2.299999952,0,0.015,0.4,0.004,58,20,436731,"봄",0,"1mm미만"
"948","군집 4",1596,495367,13.89999962,54.5,2.700000048,0,0.024,0.2,0.002,66,21,243636,"봄",0,"1mm미만"
"949","군집 5",766,642460,12.5,58.70000076,3.900000095,0,0.022,0.3,0.005,73,29,501971,"봄",0,"1mm미만"
"950","군집 2",320,214244,12.89999962,52,3,0,0.024,0.4,0.004,60,21,341846,"봄",0,"1mm미만"
"951","군집 5",990,516591,13.5,51.70000076,1.899999976,0,0.019,0.4,0.005,59,22,411480,"봄",0,"1mm미만"
"952","군집 5",984,453391,13.80000019,50.79999924,3.5,0,0.03,0.4,0.006,54,21,500767,"봄",0,"1mm미만"
"953","군집 5",684,611173,13.60000038,58.59999847,3.200000048,0,0.02,0.4,0.004,58,22,522397,"봄",0,"1mm미만"
"954","군집 6",2694,780246,13,59.5,2.099999905,0,0.021,0.3,0.004,70,26,436543,"봄",0,"1mm미만"
"955","군집 5",1162,174394,12.89999962,56,2.5,0,0.021,0.7,0.004,64,25,601396,"봄",0,"1mm미만"
"956","군집 3",1090,687375,13.5,53.70000076,2.700000048,0,0.02,0.3,0.004,80,29,683514,"봄",0,"1mm미만"
"957","군집 4",1585,443460,13.60000038,55.79999924,3.299999952,0,0.023,0.6,0.005,71,31,249059,"봄",0,"1mm미만"
"958","군집 5",753,446025,13.5,55.09999847,2.400000095,0,0.025,0.6,0.004,68,22,593656,"봄",0,"1mm미만"
"959","군집 3",1300,707246,14.30000019,50.90000153,2.099999905,0,0.02,0.4,0.005,77,27,534202,"봄",0,"1mm미만"
"960","군집 2",516,185569,13.10000038,56,1.799999952,0,0.029,0.4,0.004,53,21,365000,"봄",0,"1mm미만"
"961","군집 2",574,347708,13.69999981,41.20000076,2.799999952,0,0.029,0.4,0.004,59,24,363204,"봄",0,"1mm미만"
"962","군집 5",794,435368,12.39999962,55.09999847,2.799999952,0,0.018,0.2,0.005,64,25,450009,"봄",0,"1mm미만"
"963","군집 7",1063,1047918,12.5,55.20000076,2.900000095,0,0.024,0.4,0.003,48,18,347013,"봄",0,"1mm미만"
"964","군집 2",602,254029,13.60000038,54.09999847,3,0,0.022,0.5,0.006,54,23,326504,"봄",0,"1mm미만"
"965","군집 1",1180,1523536,13.89999962,33.20000076,1.700000048,0,0.032,0.4,0.005,39,13,730539,"봄",0,"1mm미만"
"966","군집 2",704,342057,14.30000019,22.5,2.400000095,0,0.034,0.5,0.005,54,18,248549,"봄",0,"1mm미만"
"967","군집 2",384,145988,14.39999962,32.90000153,2.200000048,0,0.023,0.4,0.004,36,9,434354,"봄",0,"1mm미만"
"968","군집 4",1840,505713,14.39999962,34.20000076,2.099999905,0,0.029,0.2,0.002,45,13,242825,"봄",0,"1mm미만"
"969","군집 5",830,642886,13.60000038,36.20000076,2.5,0,0.028,0.3,0.006,58,20,500125,"봄",0,"1mm미만"
"970","군집 2",353,213114,14,30.39999962,2.299999952,0,0.034,0.4,0.004,45,15,337833,"봄",0,"1mm미만"
"971","군집 5",1008,518362,13.60000038,31.10000038,1.399999976,0,0.029,0.5,0.005,40,13,409231,"봄",0,"1mm미만"
"972","군집 5",1076,458231,14.39999962,31.39999962,1.899999976,0,0.043,0.4,0.007,39,14,499871,"봄",0,"1mm미만"
"973","군집 5",760,617928,14.39999962,37.40000153,2.5,0,0.026,0.4,0.004,43,12,516681,"봄",0,"1mm미만"
"974","군집 6",3050,784955,13.5,41,1.799999952,0,0.026,0.4,0.005,53,16,432372,"봄",0,"1mm미만"
"975","군집 5",1276,174821,13.30000019,35.90000153,1.799999952,0,0.027,0.7,0.005,50,17,597372,"봄",0,"1mm미만"
"976","군집 3",1378,702346,14,35.29999924,2.200000048,0,0.028,0.4,0.004,60,17,692184,"봄",0,"1mm미만"
"977","군집 4",1957,441525,14.10000038,34.40000153,2.400000095,0,0.028,0.5,0.005,54,17,248377,"봄",0,"1mm미만"
"978","군집 5",826,446104,14.19999981,33.29999924,2.099999905,0,0.03,0.6,0.005,51,15,592444,"봄",0,"1mm미만"
"979","군집 3",1494,719679,14.69999981,31.20000076,1.5,0,0.026,0.5,0.005,52,15,532412,"봄",0,"1mm미만"
"980","군집 2",563,185109,13.69999981,37,1.700000048,0,0.035,0.4,0.004,40,15,361536,"봄",0,"1mm미만"
